iter	Accuracy	MultiClass
141	1	0.01869180298
142	1	0.01848752376
143	1	0.01828705523
144	1	0.0181188055
145	1	0.01788547881
146	1	0.01770107208
147	1	0.01749851407
148	1	0.01727714616
149	1	0.0170748414
150	1	0.0169175954
151	1	0.01676249248
152	1	0.01655721811
153	1	0.01635525018
154	1	0.01613860548
155	1	0.0159731775
156	1	0.01580001914
157	1	0.01558890084
158	1	0.01542460542
159	1	0.01526994774
160	1	0.01512276474
161	1	0.01498882195
162	1	0.01481213837
163	1	0.01466409951
164	1	0.01455995645
165	1	0.01441312821
166	1	0.01426452704
167	1	0.01412622353
168	1	0.0140046703
169	1	0.0138450892
170	1	0.01370235916
171	1	0.0135591656
172	1	0.01343216256
173	1	0.01330382864
174	1	0.01317631993
175	1	0.01302772918
176	1	0.0128919647
177	1	0.01279119872
178	1	0.0126875243
179	1	0.01258607175
180	1	0.01243069851
181	1	0.01230862013
182	1	0.01219991238
183	1	0.01210313616
184	1	0.0119853487
185	1	0.0118692573
186	1	0.01176882029
187	1	0.01165660471
188	1	0.01156368306
189	1	0.01145263544
190	1	0.01137007865
191	1	0.01128031125
192	1	0.01117602484
193	1	0.01106832889
194	1	0.01099860925
195	1	0.01088339115
196	1	0.0107990487
197	1	0.01072936266
198	1	0.01064981105
199	1	0.01056884477
200	1	0.01048226973
201	1	0.01037980528
202	1	0.01028195515
203	1	0.01020023424
204	1	0.01011733765
205	1	0.01003882636
206	1	0.00998286247
207	1	0.009897894428
208	1	0.009836964085
209	1	0.00976016232
210	1	0.009685192437
211	1	0.009610917231
212	1	0.009552933239
213	1	0.009475645859
214	1	0.009401509743
215	1	0.009333780501
216	1	0.009271841705
217	1	0.009188620085
218	1	0.009132567439
219	1	0.009069961361
220	1	0.008994966092
221	1	0.008938892753
222	1	0.008876960171
223	1	0.008794514185
224	1	0.008742014683
225	1	0.008657448347
226	1	0.008587433212
227	1	0.008524788386
228	1	0.008478208116
229	1	0.008413543205
230	1	0.008354877215
231	1	0.008301974983
232	1	0.008245515114
233	1	0.008187188321
234	1	0.008133844162
235	1	0.00809192258
236	1	0.008032655817
237	1	0.007989623875
238	1	0.007933110381
239	1	0.00789535695
240	1	0.007834056193
241	1	0.007777662754
242	1	0.007724182095
243	1	0.007676124066
244	1	0.007628054233
245	1	0.007587717311
246	1	0.007539306716
247	1	0.007494122794
248	1	0.007440191096
249	1	0.007395795098
